date,start,end,duration_minutes,hours_slept,sleep_efficiency,bedtime_minutes,sleep_index
2023-10-23,2023-10-23 03:30:00,2023-10-23 11:00:00,450.0,7.5,0.9711111111111111,210.0,0.0
2023-10-24,2023-10-24 04:16:00,2023-10-24 09:00:00,284.0,4.733333333333333,0.9894366197183099,256.0,-2.7666666666666666
2023-10-25,2023-10-25 04:08:00,2023-10-25 09:00:00,292.0,4.866666666666666,0.9486301369863014,248.0,-2.6333333333333337
2023-10-26,2023-10-26 04:18:00,2023-10-26 09:30:00,312.0,5.2,0.9903846153846154,258.0,-2.3
2023-10-27,2023-10-27 05:16:00,2023-10-27 07:31:00,135.0,2.25,0.8059701492537313,316.0,-5.25
2023-10-28,2023-10-28 03:30:00,2023-10-28 14:29:00,659.0,10.983333333333333,0.906060606060606,210.0,3.4833333333333325
2023-10-29,,,,,,,
2023-10-30,2023-10-30 04:30:00,2023-10-30 13:00:00,510.0,8.5,0.9196078431372549,270.0,1.0
2023-10-31,2023-10-31 13:05:00,2023-10-31 17:00:00,234.0,3.9,0.7863247863247863,785.0,-3.6
2023-11-01,,,,,,,
2023-11-02,2023-11-02 03:38:00,2023-11-02 09:20:00,342.0,5.7,0.9736842105263158,218.0,-1.7999999999999998
2023-11-03,2023-11-03 05:00:00,2023-11-03 08:35:00,215.0,3.5833333333333335,0.986046511627907,300.0,-3.9166666666666665
2023-11-04,2023-11-04 06:32:00,2023-11-04 14:00:00,447.0,7.45,0.9129464285714286,392.0,-0.04999999999999982
2023-11-05,,,,,,,
2023-11-06,2023-11-06 03:15:00,2023-11-06 12:27:00,552.0,9.2,0.9836956521739131,195.0,1.6999999999999993
2023-11-07,2023-11-07 03:30:00,2023-11-07 09:30:00,360.0,6.0,0.9388888888888889,210.0,-1.5
2023-11-08,2023-11-08 05:02:00,2023-11-08 07:31:00,149.0,2.4833333333333334,0.9865771812080537,302.0,-5.016666666666667
2023-11-09,2023-11-09 13:55:00,2023-11-09 16:39:00,164.0,2.7333333333333334,0.8902439024390244,835.0,-4.766666666666667
2023-11-10,2023-11-10 06:02:00,2023-11-10 12:38:00,396.0,6.6,0.9368686868686869,362.0,-0.9000000000000004
2023-11-11,2023-11-11 05:54:00,2023-11-11 12:47:00,413.0,6.883333333333334,0.9806295399515739,354.0,-0.6166666666666663
2023-11-12,2023-11-12 05:20:00,2023-11-12 13:00:00,459.0,7.65,0.9433551198257081,320.0,0.15000000000000036
2023-11-13,2023-11-13 06:13:00,2023-11-13 12:59:00,406.0,6.766666666666667,0.8990147783251231,373.0,-0.7333333333333334
2023-11-14,2023-11-14 14:47:00,2023-11-14 16:58:00,131.0,2.183333333333333,0.9538461538461539,887.0,-5.316666666666666
2023-11-15,2023-11-15 05:12:00,2023-11-15 08:48:00,215.0,3.5833333333333335,0.9767441860465116,312.0,-3.9166666666666665
2023-11-16,2023-11-16 04:06:00,2023-11-16 08:00:00,233.0,3.8833333333333333,0.9570815450643777,246.0,-3.6166666666666667
2023-11-17,2023-11-17 06:30:00,2023-11-17 12:56:00,387.0,6.45,0.9664082687338501,390.0,-1.0499999999999998
2023-11-18,2023-11-18 05:34:00,2023-11-18 13:00:00,445.0,7.416666666666667,0.9662921348314607,334.0,-0.08333333333333304
2023-11-19,2023-11-19 09:00:00,2023-11-19 12:37:00,218.0,3.6333333333333333,0.981651376146789,540.0,-3.8666666666666667
2023-11-20,,,,,,,
2023-11-21,,,,,,,
2023-11-22,2023-11-22 05:00:00,2023-11-22 13:00:00,480.0,8.0,0.8791666666666667,300.0,0.5
2023-11-23,,,,,,,
2023-11-24,,,,,,,
2023-11-25,,,,,,,
2023-11-26,,,,,,,
2023-11-27,,,,,,,
2023-11-28,,,,,,,
2023-11-29,,,,,,,
2023-11-30,2023-11-30 04:27:00,2023-11-30 12:08:00,460.0,7.666666666666667,0.9608695652173913,267.0,0.16666666666666696
2023-12-01,,,,,,,
2023-12-02,,,,,,,
2023-12-03,,,,,,,
2023-12-04,2023-12-04 05:47:00,2023-12-04 12:04:00,377.0,6.283333333333333,0.9308510638297872,347.0,-1.2166666666666668
2023-12-05,,,,,,,
2023-12-06,,,,,,,
2023-12-07,2023-12-07 06:34:00,2023-12-07 11:21:00,287.0,4.783333333333333,0.9825783972125436,394.0,-2.716666666666667
2023-12-08,2023-12-07 23:00:00,2023-12-08 03:36:00,277.0,4.616666666666666,0.8086642599277978,1380.0,-2.8833333333333337
2023-12-09,,,,,,,
2023-12-10,,,,,,,
2023-12-11,,,,,,,
2023-12-12,,,,,,,
2023-12-13,,,,,,,
2023-12-14,,,,,,,
2023-12-15,,,,,,,
2023-12-16,,,,,,,
2023-12-17,,,,,,,
2023-12-18,,,,,,,
2023-12-19,,,,,,,
2023-12-20,,,,,,,
2023-12-21,,,,,,,
2023-12-22,,,,,,,
2023-12-23,,,,,,,
2023-12-24,,,,,,,
2023-12-25,,,,,,,
2023-12-26,,,,,,,
2023-12-27,,,,,,,
2023-12-28,,,,,,,
2023-12-29,,,,,,,
2023-12-30,,,,,,,
2023-12-31,,,,,,,
2024-01-01,,,,,,,
2024-01-02,,,,,,,
2024-01-03,,,,,,,
2024-01-04,,,,,,,
2024-01-05,,,,,,,
2024-01-06,,,,,,,
2024-01-07,,,,,,,
2024-01-08,2024-01-07 22:40:00,2024-01-08 10:39:00,719.0,11.983333333333333,0.9262865090403338,1360.0,4.4833333333333325
2024-01-09,,,,,,,
2024-01-10,2024-01-10 01:30:00,2024-01-10 12:00:00,630.0,10.5,1.0,90.0,3.0
2024-01-11,2024-01-11 02:45:00,2024-01-11 09:30:00,404.0,6.733333333333333,0.9554455445544554,165.0,-0.7666666666666666
2024-01-12,,,,,,,
2024-01-13,,,,,,,
2024-01-14,,,,,,,
2024-01-15,,,,,,,
2024-01-16,,,,,,,
2024-01-17,2024-01-17 02:58:00,2024-01-17 11:21:00,503.0,8.383333333333333,0.9542743538767395,178.0,0.8833333333333329
2024-01-18,,,,,,,
2024-01-19,2024-01-19 00:50:00,2024-01-19 07:32:00,402.0,6.7,0.9650872817955112,50.0,-0.7999999999999998
2024-01-20,,,,,,,
2024-01-21,,,,,,,
2024-01-22,,,,,,,
2024-01-23,,,,,,,
2024-01-24,,,,,,,
2024-01-25,,,,,,,
2024-01-26,,,,,,,
2024-01-27,,,,,,,
2024-01-28,,,,,,,
2024-01-29,,,,,,,
2024-01-30,,,,,,,
2024-01-31,,,,,,,
2024-02-01,,,,,,,
2024-02-02,,,,,,,
2024-02-03,,,,,,,
2024-02-04,,,,,,,
2024-02-05,,,,,,,
2024-02-06,,,,,,,
2024-02-07,2024-02-07 02:28:00,2024-02-07 07:48:00,320.0,5.333333333333333,0.95,148.0,-2.166666666666667
2024-02-08,2024-02-08 02:00:00,2024-02-08 07:40:00,341.0,5.683333333333334,0.8382352941176471,120.0,-1.8166666666666664
2024-02-09,2024-02-09 04:47:00,2024-02-09 07:40:00,174.0,2.9,0.9310344827586207,287.0,-4.6
2024-02-10,,,,,,,
2024-02-11,,,,,,,
2024-02-12,,,,,,,
2024-02-13,,,,,,,
2024-02-14,,,,,,,
2024-02-15,,,,,,,
2024-02-16,,,,,,,
2024-02-17,,,,,,,
2024-02-18,,,,,,,
2024-02-19,,,,,,,
2024-02-20,,,,,,,
2024-02-21,2024-02-21 10:15:00,2024-02-21 13:15:00,180.0,3.0,0.9441340782122905,615.0,-4.5
2024-02-22,,,,,,,
2024-02-23,,,,,,,
2024-02-24,,,,,,,
2024-02-25,,,,,,,
2024-02-26,,,,,,,
2024-02-27,,,,,,,
2024-02-28,,,,,,,
2024-02-29,,,,,,,
2024-03-01,,,,,,,
2024-03-02,,,,,,,
2024-03-03,,,,,,,
2024-03-04,,,,,,,
2024-03-05,,,,,,,
2024-03-06,,,,,,,
2024-03-07,,,,,,,
2024-03-08,,,,,,,
2024-03-09,,,,,,,
2024-03-10,,,,,,,
2024-03-11,,,,,,,
2024-03-12,,,,,,,
2024-03-13,,,,,,,
2024-03-14,,,,,,,
2024-03-15,,,,,,,
2024-03-16,,,,,,,
2024-03-17,,,,,,,
2024-03-18,,,,,,,
2024-03-19,,,,,,,
2024-03-20,,,,,,,
2024-03-21,,,,,,,
2024-03-22,,,,,,,
2024-03-23,,,,,,,
2024-03-24,,,,,,,
2024-03-25,,,,,,,
2024-03-26,,,,,,,
2024-03-27,,,,,,,
2024-03-28,,,,,,,
2024-03-29,,,,,,,
2024-03-30,,,,,,,
2024-03-31,,,,,,,
2024-04-01,,,,,,,
2024-04-02,,,,,,,
2024-04-03,,,,,,,
2024-04-04,,,,,,,
2024-04-05,,,,,,,
2024-04-06,,,,,,,
2024-04-07,,,,,,,
2024-04-08,,,,,,,
2024-04-09,,,,,,,
2024-04-10,,,,,,,
2024-04-11,,,,,,,
2024-04-12,,,,,,,
2024-04-13,,,,,,,
2024-04-14,,,,,,,
2024-04-15,,,,,,,
2024-04-16,,,,,,,
2024-04-17,,,,,,,
2024-04-18,,,,,,,
2024-04-19,,,,,,,
2024-04-20,,,,,,,
2024-04-21,,,,,,,
2024-04-22,,,,,,,
2024-04-23,,,,,,,
2024-04-24,,,,,,,
2024-04-25,,,,,,,
2024-04-26,,,,,,,
2024-04-27,,,,,,,
2024-04-28,,,,,,,
2024-04-29,,,,,,,
2024-04-30,,,,,,,
2024-05-01,,,,,,,
2024-05-02,,,,,,,
2024-05-03,,,,,,,
2024-05-04,,,,,,,
2024-05-05,,,,,,,
2024-05-06,2024-05-06 05:00:00,2024-05-06 12:00:00,420.0,7.0,0.8690476190476191,300.0,-0.5
2024-05-07,2024-05-07 01:55:00,2024-05-07 09:07:00,432.0,7.2,0.9745370370370371,115.0,-0.2999999999999998
2024-05-08,2024-05-08 01:38:00,2024-05-08 10:30:00,531.0,8.85,0.8849056603773585,98.0,1.3499999999999996
2024-05-09,2024-05-09 05:21:00,2024-05-09 11:36:00,375.0,6.25,0.9893333333333333,321.0,-1.25
2024-05-10,,,,,,,
2024-05-11,,,,,,,
2024-05-12,2024-05-12 03:26:00,2024-05-12 11:01:00,455.0,7.583333333333333,0.9868421052631579,206.0,0.08333333333333304
2024-05-13,,,,,,,
2024-05-14,,,,,,,
2024-05-15,,,,,,,
2024-05-16,2024-05-16 04:16:00,2024-05-16 11:00:00,404.0,6.733333333333333,0.9876237623762376,256.0,-0.7666666666666666
2024-05-17,,,,,,,
2024-05-18,,,,,,,
2024-05-19,,,,,,,
2024-05-20,,,,,,,
2024-05-21,2024-05-21 03:32:00,2024-05-21 10:00:00,388.0,6.466666666666667,0.9768041237113402,212.0,-1.0333333333333332
2024-05-22,,,,,,,
2024-05-23,,,,,,,
2024-05-24,2024-05-24 02:54:00,2024-05-24 10:03:00,430.0,7.166666666666667,0.9744186046511628,174.0,-0.33333333333333304
2024-05-25,2024-05-25 03:37:00,2024-05-25 10:30:00,413.0,6.883333333333334,0.9685230024213075,217.0,-0.6166666666666663
2024-05-26,,,,,,,
2024-05-27,,,,,,,
2024-05-28,,,,,,,
2024-05-29,,,,,,,
2024-05-30,,,,,,,
2024-05-31,,,,,,,
2024-06-01,,,,,,,
2024-06-02,,,,,,,
2024-06-03,,,,,,,
2024-06-04,,,,,,,
2024-06-05,,,,,,,
2024-06-06,,,,,,,
2024-06-07,,,,,,,
2024-06-08,,,,,,,
2024-06-09,,,,,,,
2024-06-10,,,,,,,
2024-06-11,,,,,,,
2024-06-12,2024-06-12 21:30:00,2024-06-12 23:45:00,136.0,2.2666666666666666,0.9926470588235294,1290.0,-5.233333333333333
2024-06-13,2024-06-13 18:00:00,2024-06-13 21:00:00,180.0,3.0,1.0,1080.0,-4.5
2024-06-14,,,,,,,
2024-06-15,,,,,,,
2024-06-16,,,,,,,
2024-06-17,,,,,,,
2024-06-18,,,,,,,
2024-06-19,2024-06-19 18:30:00,2024-06-19 22:00:00,210.0,3.5,1.0,1110.0,-4.0
2024-06-20,,,,,,,
2024-06-21,,,,,,,
2024-06-22,,,,,,,
2024-06-23,,,,,,,
2024-06-24,,,,,,,
2024-06-25,,,,,,,
2024-06-26,,,,,,,
2024-06-27,,,,,,,
2024-06-28,,,,,,,
2024-06-29,,,,,,,
2024-06-30,,,,,,,
2024-07-01,,,,,,,
2024-07-02,,,,,,,
2024-07-03,,,,,,,
2024-07-04,,,,,,,
2024-07-05,,,,,,,
2024-07-06,,,,,,,
2024-07-07,,,,,,,
2024-07-08,,,,,,,
2024-07-09,,,,,,,
2024-07-10,,,,,,,
2024-07-11,,,,,,,
2024-07-12,,,,,,,
2024-07-13,,,,,,,
2024-07-14,,,,,,,
2024-07-15,,,,,,,
2024-07-16,,,,,,,
2024-07-17,,,,,,,
2024-07-18,,,,,,,
2024-07-19,,,,,,,
2024-07-20,,,,,,,
2024-07-21,,,,,,,
2024-07-22,,,,,,,
2024-07-23,,,,,,,
2024-07-24,,,,,,,
2024-07-25,,,,,,,
2024-07-26,,,,,,,
2024-07-27,,,,,,,
2024-07-28,,,,,,,
2024-07-29,,,,,,,
2024-07-30,,,,,,,
2024-07-31,,,,,,,
2024-08-01,,,,,,,
2024-08-02,,,,,,,
2024-08-03,,,,,,,
2024-08-04,,,,,,,
2024-08-05,,,,,,,
2024-08-06,,,,,,,
2024-08-07,,,,,,,
2024-08-08,,,,,,,
2024-08-09,,,,,,,
2024-08-10,,,,,,,
2024-08-11,,,,,,,
2024-08-12,,,,,,,
2024-08-13,,,,,,,
2024-08-14,,,,,,,
2024-08-15,,,,,,,
2024-08-16,,,,,,,
2024-08-17,,,,,,,
2024-08-18,,,,,,,
2024-08-19,,,,,,,
2024-08-20,,,,,,,
2024-08-21,,,,,,,
2024-08-22,,,,,,,
2024-08-23,,,,,,,
2024-08-24,,,,,,,
2024-08-25,,,,,,,
2024-08-26,,,,,,,
2024-08-27,,,,,,,
2024-08-28,,,,,,,
2024-08-29,,,,,,,
2024-08-30,,,,,,,
2024-08-31,,,,,,,
2024-09-01,,,,,,,
2024-09-02,,,,,,,
2024-09-03,,,,,,,
2024-09-04,,,,,,,
2024-09-05,,,,,,,
2024-09-06,,,,,,,
2024-09-07,,,,,,,
2024-09-08,2024-09-08 03:08:00,2024-09-08 10:59:00,472.0,7.866666666666666,0.9682203389830508,188.0,0.36666666666666625
2024-09-09,,,,,,,
2024-09-10,,,,,,,
2024-09-11,,,,,,,
2024-09-12,,,,,,,
2024-09-13,,,,,,,
2024-09-14,,,,,,,
2024-09-15,,,,,,,
2024-09-16,,,,,,,
2024-09-17,,,,,,,
2024-09-18,,,,,,,
2024-09-19,,,,,,,
2024-09-20,,,,,,,
2024-09-21,,,,,,,
2024-09-22,,,,,,,
2024-09-23,,,,,,,
2024-09-24,,,,,,,
2024-09-25,,,,,,,
2024-09-26,,,,,,,
2024-09-27,,,,,,,
2024-09-28,,,,,,,
2024-09-29,,,,,,,
2024-09-30,,,,,,,
2024-10-01,,,,,,,
2024-10-02,,,,,,,
2024-10-03,,,,,,,
2024-10-04,,,,,,,
2024-10-05,,,,,,,
2024-10-06,,,,,,,
2024-10-07,,,,,,,
2024-10-08,,,,,,,
2024-10-09,,,,,,,
2024-10-10,,,,,,,
2024-10-11,,,,,,,
2024-10-12,,,,,,,
2024-10-13,,,,,,,
2024-10-14,,,,,,,
2024-10-15,,,,,,,
2024-10-16,,,,,,,
2024-10-17,,,,,,,
2024-10-18,,,,,,,
2024-10-19,,,,,,,
2024-10-20,,,,,,,
2024-10-21,,,,,,,
2024-10-22,,,,,,,
2024-10-23,,,,,,,
2024-10-24,,,,,,,
2024-10-25,,,,,,,
2024-10-26,,,,,,,
2024-10-27,,,,,,,
2024-10-28,,,,,,,
2024-10-29,,,,,,,
2024-10-30,,,,,,,
2024-10-31,,,,,,,
2024-11-01,,,,,,,
2024-11-02,,,,,,,
2024-11-03,,,,,,,
2024-11-04,,,,,,,
2024-11-05,,,,,,,
2024-11-06,,,,,,,
2024-11-07,,,,,,,
2024-11-08,,,,,,,
2024-11-09,,,,,,,
2024-11-10,,,,,,,
2024-11-11,,,,,,,
2024-11-12,,,,,,,
2024-11-13,,,,,,,
2024-11-14,,,,,,,
2024-11-15,,,,,,,
2024-11-16,,,,,,,
2024-11-17,,,,,,,
2024-11-18,,,,,,,
2024-11-19,,,,,,,
2024-11-20,,,,,,,
2024-11-21,,,,,,,
2024-11-22,,,,,,,
2024-11-23,,,,,,,
2024-11-24,,,,,,,
2024-11-25,,,,,,,
2024-11-26,,,,,,,
2024-11-27,,,,,,,
2024-11-28,,,,,,,
2024-11-29,,,,,,,
2024-11-30,,,,,,,
2024-12-01,,,,,,,
2024-12-02,,,,,,,
2024-12-03,,,,,,,
2024-12-04,,,,,,,
2024-12-05,,,,,,,
2024-12-06,,,,,,,
2024-12-07,,,,,,,
2024-12-08,,,,,,,
2024-12-09,,,,,,,
2024-12-10,,,,,,,
2024-12-11,,,,,,,
2024-12-12,,,,,,,
2024-12-13,,,,,,,
2024-12-14,,,,,,,
2024-12-15,,,,,,,
2024-12-16,,,,,,,
2024-12-17,,,,,,,
2024-12-18,,,,,,,
2024-12-19,,,,,,,
2024-12-20,,,,,,,
2024-12-21,,,,,,,
2024-12-22,,,,,,,
2024-12-23,,,,,,,
2024-12-24,,,,,,,
2024-12-25,,,,,,,
2024-12-26,,,,,,,
2024-12-27,,,,,,,
2024-12-28,,,,,,,
2024-12-29,,,,,,,
2024-12-30,,,,,,,
2024-12-31,,,,,,,
2025-01-01,,,,,,,
2025-01-02,,,,,,,
2025-01-03,,,,,,,
2025-01-04,,,,,,,
2025-01-05,,,,,,,
2025-01-06,,,,,,,
2025-01-07,,,,,,,
2025-01-08,,,,,,,
2025-01-09,,,,,,,
2025-01-10,,,,,,,
2025-01-11,,,,,,,
2025-01-12,,,,,,,
2025-01-13,,,,,,,
2025-01-14,,,,,,,
2025-01-15,,,,,,,
2025-01-16,,,,,,,
2025-01-17,,,,,,,
2025-01-18,,,,,,,
2025-01-19,,,,,,,
2025-01-20,,,,,,,
2025-01-21,,,,,,,
2025-01-22,,,,,,,
2025-01-23,,,,,,,
2025-01-24,,,,,,,
2025-01-25,,,,,,,
2025-01-26,,,,,,,
2025-01-27,,,,,,,
2025-01-28,,,,,,,
2025-01-29,,,,,,,
2025-01-30,,,,,,,
2025-01-31,,,,,,,
2025-02-01,,,,,,,
2025-02-02,,,,,,,
2025-02-03,,,,,,,
2025-02-04,,,,,,,
2025-02-05,,,,,,,
2025-02-06,,,,,,,
2025-02-07,,,,,,,
2025-02-08,,,,,,,
2025-02-09,2025-02-09 19:32:00,2025-02-09 21:04:00,91.0,1.5166666666666666,0.8695652173913043,1172.0,-5.983333333333333
2025-02-10,,,,,,,
2025-02-11,,,,,,,
2025-02-12,,,,,,,
2025-02-13,,,,,,,
2025-02-14,2025-02-14 14:54:00,2025-02-14 18:36:00,222.0,3.7,0.9641255605381166,894.0,-3.8
2025-02-15,,,,,,,
2025-02-16,,,,,,,
2025-02-17,,,,,,,
2025-02-18,,,,,,,
2025-02-19,,,,,,,
2025-02-20,,,,,,,
2025-02-21,,,,,,,
2025-02-22,2025-02-22 16:30:00,2025-02-22 19:00:00,150.0,2.5,0.8133333333333334,990.0,-5.0
2025-02-23,,,,,,,
2025-02-24,,,,,,,
2025-02-25,,,,,,,
2025-02-26,,,,,,,
2025-02-27,,,,,,,
2025-02-28,,,,,,,
2025-03-01,,,,,,,
2025-03-02,,,,,,,
2025-03-03,,,,,,,
2025-03-04,,,,,,,
2025-03-05,,,,,,,
2025-03-06,,,,,,,
2025-03-07,,,,,,,
2025-03-08,,,,,,,
2025-03-09,,,,,,,
2025-03-10,,,,,,,
2025-03-11,,,,,,,
2025-03-12,,,,,,,
2025-03-13,,,,,,,
2025-03-14,,,,,,,
2025-03-15,,,,,,,
2025-03-16,,,,,,,
2025-03-17,,,,,,,
2025-03-18,,,,,,,
2025-03-19,,,,,,,
2025-03-20,,,,,,,
2025-03-21,,,,,,,
2025-03-22,,,,,,,
2025-03-23,,,,,,,
2025-03-24,2025-03-24 02:51:00,2025-03-24 10:00:00,428.0,7.133333333333334,0.9673659673659674,171.0,-0.36666666666666625
2025-03-25,,,,,,,
2025-03-26,,,,,,,
2025-03-27,,,,,,,
2025-03-28,,,,,,,
2025-03-29,,,,,,,
2025-03-30,,,,,,,
2025-03-31,,,,,,,
2025-04-01,,,,,,,
2025-04-02,,,,,,,
2025-04-03,,,,,,,
2025-04-04,,,,,,,
2025-04-05,,,,,,,
2025-04-06,,,,,,,
2025-04-07,,,,,,,
2025-04-08,,,,,,,
2025-04-09,,,,,,,
2025-04-10,,,,,,,
2025-04-11,,,,,,,
2025-04-12,,,,,,,
2025-04-13,,,,,,,
2025-04-14,,,,,,,
2025-04-15,,,,,,,
2025-04-16,,,,,,,
2025-04-17,,,,,,,
2025-04-18,,,,,,,
2025-04-19,,,,,,,
2025-04-20,,,,,,,
2025-04-21,,,,,,,
2025-04-22,,,,,,,
2025-04-23,,,,,,,
2025-04-24,,,,,,,
2025-04-25,,,,,,,
2025-04-26,,,,,,,
2025-04-27,,,,,,,
2025-04-28,,,,,,,
2025-04-29,,,,,,,
2025-04-30,,,,,,,
2025-05-01,,,,,,,
2025-05-02,,,,,,,
2025-05-03,,,,,,,
2025-05-04,,,,,,,
2025-05-05,,,,,,,
2025-05-06,,,,,,,
2025-05-07,,,,,,,
2025-05-08,,,,,,,
2025-05-09,,,,,,,
2025-05-10,,,,,,,
2025-05-11,,,,,,,
2025-05-12,,,,,,,
2025-05-13,,,,,,,
2025-05-14,,,,,,,
2025-05-15,,,,,,,
2025-05-16,,,,,,,
2025-05-17,,,,,,,
2025-05-18,,,,,,,
2025-05-19,,,,,,,
2025-05-20,,,,,,,
2025-05-21,,,,,,,
2025-05-22,,,,,,,
2025-05-23,,,,,,,
2025-05-24,,,,,,,
2025-05-25,2025-05-25 02:17:00,2025-05-25 06:30:00,253.0,4.216666666666667,1.0,137.0,-3.283333333333333
2025-05-26,2025-05-25 22:00:00,2025-05-26 00:30:00,150.0,2.5,1.0,1320.0,-5.0
2025-05-27,,,,,,,
2025-05-28,,,,,,,
2025-05-29,,,,,,,
2025-05-30,,,,,,,
2025-05-31,,,,,,,
2025-06-01,,,,,,,
2025-06-02,,,,,,,
2025-06-03,,,,,,,
2025-06-04,,,,,,,
2025-06-05,,,,,,,
2025-06-06,,,,,,,
2025-06-07,,,,,,,
2025-06-08,,,,,,,
2025-06-09,,,,,,,
2025-06-10,,,,,,,
2025-06-11,,,,,,,
2025-06-12,2025-06-12 02:11:00,2025-06-12 10:00:00,469.0,7.816666666666666,0.9040511727078892,131.0,0.31666666666666643
2025-06-13,2025-06-13 00:23:00,2025-06-13 09:49:00,566.0,9.433333333333334,0.9061946902654867,23.0,1.9333333333333336
2025-06-14,,,,,,,
2025-06-15,,,,,,,
2025-06-16,,,,,,,
2025-06-17,,,,,,,
2025-06-18,,,,,,,
2025-06-19,,,,,,,
2025-06-20,,,,,,,
2025-06-21,,,,,,,
2025-06-22,,,,,,,
2025-06-23,,,,,,,
2025-06-24,,,,,,,
2025-06-25,,,,,,,
2025-06-26,,,,,,,
2025-06-27,,,,,,,
2025-06-28,,,,,,,
2025-06-29,,,,,,,
2025-06-30,,,,,,,
2025-07-01,,,,,,,
2025-07-02,,,,,,,
2025-07-03,,,,,,,
2025-07-04,,,,,,,
2025-07-05,,,,,,,
2025-07-06,2025-07-06 21:41:00,2025-07-06 23:13:00,92.0,1.5333333333333334,0.7608695652173914,1301.0,-5.966666666666667
2025-07-07,,,,,,,
2025-07-08,,,,,,,
2025-07-09,,,,,,,
2025-07-10,,,,,,,
2025-07-11,,,,,,,
2025-07-12,,,,,,,
2025-07-13,,,,,,,
2025-07-14,,,,,,,
2025-07-15,,,,,,,
2025-07-16,,,,,,,
2025-07-17,2025-07-17 02:34:00,2025-07-17 09:42:00,428.0,7.133333333333334,0.9742990654205608,154.0,-0.36666666666666625
2025-07-18,,,,,,,
2025-07-19,,,,,,,
2025-07-20,,,,,,,
2025-07-21,,,,,,,
2025-07-22,,,,,,,
2025-07-23,,,,,,,
2025-07-24,,,,,,,
2025-07-25,,,,,,,
2025-07-26,,,,,,,
2025-07-27,,,,,,,
2025-07-28,,,,,,,
2025-07-29,,,,,,,
2025-07-30,,,,,,,
2025-07-31,,,,,,,
2025-08-01,,,,,,,
2025-08-02,,,,,,,
2025-08-03,,,,,,,
2025-08-04,,,,,,,
2025-08-05,,,,,,,
2025-08-06,,,,,,,
2025-08-07,,,,,,,
2025-08-08,,,,,,,
2025-08-09,,,,,,,
2025-08-10,,,,,,,
2025-08-11,,,,,,,
2025-08-12,,,,,,,
2025-08-13,,,,,,,
2025-08-14,,,,,,,
2025-08-15,,,,,,,
2025-08-16,,,,,,,
2025-08-17,,,,,,,
2025-08-18,,,,,,,
2025-08-19,,,,,,,
2025-08-20,,,,,,,
2025-08-21,,,,,,,
2025-08-22,,,,,,,
2025-08-23,,,,,,,
2025-08-24,,,,,,,
2025-08-25,,,,,,,
2025-08-26,,,,,,,
2025-08-27,,,,,,,
2025-08-28,,,,,,,
2025-08-29,,,,,,,
2025-08-30,,,,,,,
2025-08-31,,,,,,,
2025-09-01,,,,,,,
2025-09-02,2025-09-02 02:30:00,2025-09-02 07:22:00,293.0,4.883333333333334,0.8395904436860068,150.0,-2.6166666666666663
2025-09-03,,,,,,,
2025-09-04,,,,,,,
2025-09-05,,,,,,,
2025-09-06,,,,,,,
2025-09-07,,,,,,,
2025-09-08,,,,,,,
2025-09-09,,,,,,,
2025-09-10,,,,,,,
2025-09-11,,,,,,,
2025-09-12,,,,,,,
2025-09-13,,,,,,,
2025-09-14,,,,,,,
2025-09-15,,,,,,,
2025-09-16,2025-09-16 00:47:00,2025-09-16 08:10:00,443.0,7.383333333333334,0.831081081081081,47.0,-0.11666666666666625
2025-09-17,,,,,,,
2025-09-18,2025-09-18 01:22:00,2025-09-18 08:00:00,398.0,6.633333333333334,0.72544080604534,82.0,-0.8666666666666663
2025-09-19,2025-09-18 22:00:00,2025-09-19 03:00:00,300.0,5.0,1.0,1320.0,-2.5
2025-09-20,2025-09-20 01:03:00,2025-09-20 07:46:00,403.0,6.716666666666667,0.674937965260546,63.0,-0.7833333333333332
2025-09-21,2025-09-21 06:00:00,2025-09-21 10:56:00,296.0,4.933333333333334,0.9695945945945946,360.0,-2.5666666666666664
2025-09-22,,,,,,,
2025-09-23,,,,,,,
2025-09-24,2025-09-24 02:30:00,2025-09-24 11:48:00,559.0,9.316666666666666,0.8998211091234347,150.0,1.8166666666666664
2025-09-25,2025-09-25 00:10:00,2025-09-25 08:16:00,486.0,8.1,0.9650205761316872,10.0,0.5999999999999996
2025-09-26,2025-09-25 23:33:00,2025-09-26 10:56:00,683.0,11.383333333333333,0.8257686676427526,1413.0,3.883333333333333
2025-09-27,2025-09-27 01:00:00,2025-09-27 12:00:00,660.0,11.0,0.7818181818181819,60.0,3.5
2025-09-28,2025-09-28 02:00:00,2025-09-28 12:00:00,600.0,10.0,0.9066666666666666,120.0,2.5
2025-09-29,2025-09-29 01:30:00,2025-09-29 07:00:00,330.0,5.5,0.9606060606060606,90.0,-2.0
2025-09-30,2025-09-29 23:00:00,2025-09-30 08:14:00,555.0,9.25,0.983754512635379,1380.0,1.75
2025-10-01,2025-10-01 02:19:00,2025-10-01 08:30:00,371.0,6.183333333333334,0.9702702702702702,139.0,-1.3166666666666664
2025-10-02,2025-10-01 23:30:00,2025-10-02 11:00:00,690.0,11.5,0.894356005788712,1410.0,4.0
2025-10-03,2025-10-03 01:00:00,2025-10-03 08:30:00,450.0,7.5,0.9311111111111111,60.0,0.0
2025-10-04,,,,,,,
2025-10-05,,,,,,,
2025-10-06,,,,,,,
